,일자,CD_91일,콜_금리,국고채_3년,회사채_3년
3580,2015.07.31,1.64,1.50,1.77,2.01
3581,2015.08.03,1.64,1.48,1.76,2.00
3582,2015.08.04,1.64,1.49,1.77,2.01
3583,2015.08.05,1.64,1.48,1.79,2.03
3584,2015.08.06,1.64,1.49,1.79,2.02
3585,2015.08.07,1.64,1.49,1.78,2.02
3586,2015.08.10,1.64,1.49,1.76,2.00
3587,2015.08.11,1.64,1.49,1.74,1.98
3588,2015.08.12,1.64,1.49,1.71,1.95
3589,2015.08.13,1.64,1.49,1.73,1.97
3590,2015.08.17,1.64,1.49,1.72,1.97
3591,2015.08.18,1.64,1.49,1.72,1.96
3592,2015.08.19,1.64,1.49,1.73,1.97
3593,2015.08.20,1.64,1.49,1.71,1.96
3594,2015.08.21,1.64,1.49,1.71,1.96
3595,2015.08.24,1.64,1.50,1.69,1.95
3596,2015.08.25,1.64,1.50,1.71,1.96
3597,2015.08.26,1.64,1.50,1.72,1.98
3598,2015.08.27,1.64,1.50,1.71,1.97
3599,2015.08.28,1.64,1.51,1.72,1.98
3600,2015.08.31,1.63,1.52,1.74,1.99
3601,2015.09.01,1.63,1.49,1.73,1.99
3602,2015.09.02,1.61,1.48,1.70,1.97
3603,2015.09.03,1.61,1.47,1.67,1.95
3604,2015.09.04,1.60,1.45,1.65,1.93
3605,2015.09.07,1.60,1.47,1.65,1.93
3606,2015.09.08,1.60,1.49,1.67,1.95
3607,2015.09.09,1.60,1.48,1.68,1.96
3608,2015.09.10,1.60,1.49,1.65,1.94
3609,2015.09.11,1.60,1.49,1.66,1.95
3610,2015.09.14,1.60,1.49,1.67,1.96
3611,2015.09.15,1.60,1.49,1.65,1.95
3612,2015.09.16,1.60,1.48,1.67,1.97
3613,2015.09.17,1.60,1.48,1.68,1.98
3614,2015.09.18,1.60,1.48,1.64,1.94
3615,2015.09.21,1.60,1.48,1.62,1.93
3616,2015.09.22,1.60,1.48,1.62,1.93
3617,2015.09.23,1.60,1.48,1.62,1.93
3618,2015.09.24,1.60,1.49,1.63,1.94
3619,2015.09.25,1.60,1.47,1.62,1.93
3620,2015.09.30,1.59,1.49,1.57,1.89
3621,2015.10.01,1.59,1.47,1.60,1.92
3622,2015.10.02,1.59,1.46,1.58,1.91
3623,2015.10.05,1.59,1.47,1.58,1.90
3624,2015.10.06,1.59,1.50,1.59,1.92
3625,2015.10.07,1.59,1.49,1.61,1.94
3626,2015.10.08,1.59,1.48,1.62,1.94
3627,2015.10.12,1.59,1.48,1.65,1.98
3628,2015.10.13,1.58,1.48,1.64,1.97
3629,2015.10.14,1.57,1.48,1.66,1.98
3630,2015.10.15,1.57,1.48,1.62,1.96
3631,2015.10.16,1.57,1.49,1.62,1.96
3632,2015.10.19,1.57,1.49,1.62,1.96
3633,2015.10.20,1.57,1.49,1.64,1.98
3634,2015.10.21,1.57,1.49,1.65,1.99
3635,2015.10.22,1.57,1.49,1.65,1.99
3636,2015.10.23,1.57,1.49,1.65,1.99
3637,2015.10.26,1.57,1.48,1.65,1.99
3638,2015.10.27,1.57,1.48,1.63,1.98
3639,2015.10.28,1.57,1.48,1.63,1.98
3640,2015.10.29,1.57,1.48,1.64,1.99
3641,2015.10.30,1.57,1.50,1.66,2.00
3642,2015.11.02,1.57,1.50,1.66,2.01
3643,2015.11.03,1.57,1.50,1.67,2.02
3644,2015.11.04,1.57,1.50,1.68,2.03
3645,2015.11.05,1.57,1.49,1.69,2.05
3646,2015.11.06,1.57,1.49,1.73,2.08
3647,2015.11.09,1.57,1.50,1.80,2.16
3648,2015.11.10,1.57,1.49,1.78,2.14
3649,2015.11.11,1.57,1.49,1.80,2.16
3650,2015.11.12,1.58,1.50,1.79,2.15
3651,2015.11.13,1.58,1.49,1.78,2.15
3652,2015.11.16,1.58,1.49,1.75,2.12
3653,2015.11.17,1.58,1.49,1.76,2.13
3654,2015.11.18,1.58,1.49,1.75,2.12
3655,2015.11.19,1.58,1.49,1.74,2.11
3656,2015.11.20,1.58,1.49,1.76,2.13
3657,2015.11.23,1.59,1.49,1.76,2.14
3658,2015.11.24,1.59,1.49,1.77,2.15
3659,2015.11.25,1.59,1.50,1.77,2.15
3660,2015.11.26,1.62,1.49,1.78,2.16
3661,2015.11.27,1.62,1.49,1.80,2.18
3662,2015.11.30,1.66,1.50,1.79,2.33
3663,2015.12.01,1.67,1.48,1.77,2.16
3664,2015.12.02,1.67,1.44,1.76,2.16
3665,2015.12.03,1.67,1.45,1.76,2.15
3666,2015.12.04,1.67,1.40,1.78,2.18
3667,2015.12.07,1.67,1.44,1.79,2.18
3668,2015.12.08,1.67,1.46,1.76,2.17
3669,2015.12.09,1.67,1.46,1.76,2.17
3670,2015.12.10,1.67,1.48,1.75,2.16
3671,2015.12.11,1.67,1.48,1.75,2.16
3672,2015.12.14,1.67,1.48,1.73,2.15
3673,2015.12.15,1.67,1.46,1.73,2.16
3674,2015.12.16,1.67,1.46,1.75,2.17
3675,2015.12.17,1.67,1.46,1.73,2.15
3676,2015.12.18,1.67,1.48,1.69,2.13
3677,2015.12.21,1.67,1.48,1.66,2.10
3678,2015.12.22,1.67,1.48,1.67,2.12
3679,2015.12.23,1.67,1.49,1.67,2.12
