,일자,미국_USD,일본_JPY,유럽연합_EUR,중국_CNY,WTI,국제_금
3779,2018-12-04,"1,106.50",981.07,"1,262.07",162.06,53.25,"1,241.10"
3780,2018-12-05,"1,113.50",985.57,"1,264.32",162.38,52.89,"1,237.10"
3781,2018-12-06,"1,121.50",994.19,"1,272.51",162.62,51.49,"1,238.10"
3782,2018-12-07,"1,122.50",994.82,"1,276.34",163.00,52.61,"1,246.80"
3783,2018-12-10,"1,128.00","1,000.67","1,288.12",163.17,51.00,"1,243.70"
3784,2018-12-11,"1,130.50",998.98,"1,286.45",163.87,51.65,"1,241.90"
3785,2018-12-12,"1,129.00",995.55,"1,280.29",163.96,51.15,"1,244.40"
3786,2018-12-13,"1,125.00",991.32,"1,279.13",163.55,52.58,"1,242.70"
3787,2018-12-14,"1,134.50",998.99,"1,280.51",164.33,51.20,"1,237.00"
3788,2018-12-17,"1,131.50",998.98,"1,283.01",164.03,49.88,"1,247.40"
3789,2018-12-18,"1,129.50","1,005.03","1,286.11",163.92,46.24,"1,249.20"
3790,2018-12-19,"1,126.50","1,002.80","1,284.60",163.34,48.17,"1,252.10"
3791,2018-12-20,"1,123.00","1,004.61","1,286.56",162.97,45.88,"1,263.60"
3792,2018-12-21,"1,124.50","1,010.92","1,283.62",162.68,45.59,"1,253.80"
3793,2018-12-24,"1,126.00","1,014.64","1,283.53",163.02,42.53,"1,267.50"
3794,2018-12-26,"1,125.80","1,017.30","1,281.27",163.36,46.22,"1,269.20"
3795,2018-12-27,"1,122.00","1,012.50","1,276.28",163.01,44.61,"1,277.30"
3796,2018-12-28,"1,117.00","1,012.37","1,278.97",162.31,45.33,"1,279.90"
3797,2018-12-31,"1,116.00","1,015.70","1,278.38",162.35,45.41,"1,278.30"
3798,2019-01-02,"1,122.50","1,028.50","1,280.55",163.34,46.54,"1,281.00"
3799,2019-01-03,"1,127.50","1,047.23","1,279.21",163.70,47.09,"1,291.80"
3800,2019-01-04,"1,124.00","1,040.79","1,282.54",163.43,47.96,"1,282.70"
3801,2019-01-07,"1,120.00","1,034.21","1,281.17",163.45,48.52,"1,286.80"
3802,2019-01-08,"1,126.00","1,035.74","1,289.10",164.16,49.78,"1,283.20"
3803,2019-01-09,"1,121.70","1,029.98","1,284.29",164.18,52.36,"1,289.30"
3804,2019-01-10,"1,119.00","1,035.10","1,290.82",164.94,52.59,"1,284.70"
3805,2019-01-11,"1,116.00","1,030.14","1,286.41",165.05,51.59,"1,287.10"
3806,2019-01-14,"1,123.50","1,039.27","1,288.37",165.99,50.51,"1,289.10"
3807,2019-01-15,"1,124.00","1,036.37","1,284.17",166.05,52.11,"1,286.20"
3808,2019-01-16,"1,122.50","1,031.57","1,278.75",165.86,52.31,"1,291.60"
3809,2019-01-17,"1,124.00","1,033.71","1,281.98",165.76,52.07,"1,291.00"
3810,2019-01-18,"1,122.50","1,026.24","1,280.16",165.38,53.80,"1,281.30"
3811,2019-01-21,"1,130.50","1,031.15","1,284.76",166.10,,
3812,2019-01-22,"1,132.00","1,034.50","1,285.27",166.11,53.01,"1,282.50"
3813,2019-01-23,"1,128.50","1,029.18","1,282.94",166.07,52.62,"1,283.10"
3814,2019-01-24,"1,130.00","1,029.47","1,282.72",166.13,53.13,"1,279.10"
3815,2019-01-25,"1,121.00","1,020.25","1,271.38",165.65,53.69,"1,297.40"
3816,2019-01-28,"1,119.00","1,022.06","1,277.23",165.65,51.99,"1,302.40"
3817,2019-01-29,"1,119.00","1,022.24","1,279.02",165.60,53.31,"1,308.20"
3818,2019-01-30,"1,118.50","1,022.07","1,278.95",166.19,54.23,
3819,2019-01-31,"1,113.00","1,024.34","1,279.28",165.79,53.79,"1,319.70"
3820,2019-02-01,"1,119.00","1,027.45","1,283.33",165.93,55.26,"1,316.90"
3821,2019-02-04,,,,,54.56,"1,314.30"
3822,2019-02-05,,,,,53.66,"1,314.20"
3823,2019-02-06,,,,,54.01,"1,309.50"
3824,2019-02-07,"1,126.00","1,026.95","1,277.39",166.03,52.64,"1,309.40"
3825,2019-02-08,"1,124.00","1,024.05","1,275.46",165.82,52.72,"1,313.70"
3826,2019-02-11,"1,125.50","1,021.23","1,272.55",165.54,52.41,"1,307.00"
3827,2019-02-12,"1,125.50","1,019.15","1,270.91",166.04,53.10,"1,309.20"
3828,2019-02-13,"1,123.00","1,014.13","1,269.72",165.84,53.90,"1,310.80"
3829,2019-02-14,"1,127.00","1,014.90","1,269.73",166.16,54.41,"1,309.80"
3830,2019-02-15,"1,129.50","1,022.03","1,273.29",166.60,55.59,"1,318.10"
3831,2019-02-18,"1,126.00","1,018.59","1,275.53",166.27,,
3832,2019-02-19,"1,128.50","1,018.64","1,272.89",166.55,56.09,"1,340.10"
3833,2019-02-20,"1,123.50","1,014.49","1,273.94",167.12,57.16,"1,343.30"
3834,2019-02-21,"1,126.00","1,017.12","1,278.18",167.59,56.96,"1,323.50"
3835,2019-02-22,"1,125.00","1,014.84","1,274.40",167.43,57.26,"1,329.20"
3836,2019-02-25,"1,120.00","1,011.47","1,272.26",167.61,55.48,"1,325.90"
3837,2019-02-26,"1,118.50","1,008.93","1,270.73",167.11,55.50,"1,325.10"
3838,2019-02-27,"1,119.00","1,012.35","1,274.32",167.51,56.94,"1,317.70"
3839,2019-02-28,"1,124.00","1,014.62","1,283.05",168.13,57.22,"1,312.80"
3840,2019-03-01,,,,,55.80,"1,296.40"
3841,2019-03-04,"1,127.00","1,006.74","1,277.17",168.19,56.59,"1,284.80"
3842,2019-03-05,"1,126.50","1,006.21","1,275.65",167.94,56.56,"1,282.00"
3843,2019-03-06,"1,129.00","1,009.16","1,276.11",168.11,56.22,"1,284.90"
3844,2019-03-07,"1,129.50","1,011.60","1,278.09",168.27,56.66,"1,283.80"
3845,2019-03-08,"1,137.00","1,022.76","1,275.66",168.90,56.07,"1,297.00"
3846,2019-03-11,"1,134.50","1,019.73","1,275.52",168.53,56.79,"1,288.80"
3847,2019-03-12,"1,131.00","1,015.76","1,274.52",168.33,56.87,"1,296.30"
3848,2019-03-13,"1,132.50","1,017.20","1,279.44",168.67,58.26,"1,307.50"
3849,2019-03-14,"1,136.00","1,017.88","1,284.42",168.72,58.61,"1,293.40"
3850,2019-03-15,"1,136.50","1,017.05","1,286.23",169.16,58.52,"1,301.80"
3851,2019-03-18,"1,133.50","1,016.77","1,286.86",168.73,59.09,"1,300.30"
3852,2019-03-19,"1,130.50","1,016.59","1,283.57",168.29,59.03,"1,305.00"
3853,2019-03-20,"1,130.50","1,013.86","1,283.17",168.79,60.23,"1,300.50"
3854,2019-03-21,"1,129.00","1,020.75","1,285.87",168.64,59.98,"1,306.10"
3855,2019-03-22,"1,134.00","1,026.66","1,282.55",168.78,59.04,"1,311.60"
3856,2019-03-25,"1,134.00","1,029.04","1,283.52",168.78,58.82,"1,321.90"
3857,2019-03-26,"1,134.00","1,027.41","1,283.97",168.79,59.94,"1,315.00"
3858,2019-03-27,"1,137.00","1,030.40","1,282.76",168.86,59.41,"1,310.40"
3859,2019-03-28,"1,137.50","1,031.14","1,279.63",168.76,59.30,"1,289.80"
3860,2019-03-29,"1,137.00","1,026.40","1,277.48",169.13,60.14,"1,293.00"
3861,2019-04-01,"1,135.00","1,022.75","1,274.66",168.92,61.59,"1,288.40"
3862,2019-04-02,"1,137.00","1,020.88","1,273.55",169.07,62.58,"1,290.00"
3863,2019-04-03,"1,134.50","1,017.63","1,275.80",168.99,62.46,"1,289.90"
3864,2019-04-04,"1,137.00","1,020.69","1,276.91",169.26,62.10,"1,289.00"
3865,2019-04-05,"1,138.00","1,018.57","1,277.86",169.50,63.08,"1,290.40"
3866,2019-04-08,"1,145.00","1,027.32","1,287.44",170.33,64.40,"1,297.10"
3867,2019-04-09,"1,140.50","1,024.85","1,286.31",169.78,63.98,"1,303.50"
3868,2019-04-10,"1,138.50","1,023.60","1,283.60",169.30,64.61,"1,309.10"
3869,2019-04-11,"1,140.50","1,026.41","1,286.88",169.65,63.58,"1,288.60"
3870,2019-04-12,"1,137.00","1,015.63","1,286.46",169.33,63.89,"1,290.60"
3871,2019-04-15,"1,133.50","1,012.51","1,282.10",168.95,63.40,"1,286.80"
